page,timestamp,level,logger,message,raw
170,"2026-03-19 12:40:19,030",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:19,030 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
170,,,,,entry=276.00 | target=279.00 | ltp=259.25
170,"2026-03-19 12:40:20,134",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:20,134 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
170,,,,,entry=276.00 | target=279.00 | ltp=259.70
170,"2026-03-19 12:40:21,247",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:21,247 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
170,,,,,entry=276.00 | target=279.00 | ltp=258.75
170,"2026-03-19 12:40:22,346",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:22,346 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
170,,,,,entry=276.00 | target=279.00 | ltp=262.00
170,"2026-03-19 12:40:23,434",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:23,434 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
170,,,,,entry=276.00 | target=279.00 | ltp=261.65
170,"2026-03-19 12:40:24,546",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:24,546 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
170,,,,,entry=276.00 | target=279.00 | ltp=260.65
170,"2026-03-19 12:40:25,646",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:25,646 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
170,,,,,entry=276.00 | target=279.00 | ltp=260.40
170,"2026-03-19 12:40:26,744",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:26,744 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
170,,,,,entry=276.00 | target=279.00 | ltp=260.70
170,"2026-03-19 12:40:27,843",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:27,843 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
170,,,,,entry=276.00 | target=279.00 | ltp=265.90
170,"2026-03-19 12:40:28,947",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:28,947 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
170,,,,,entry=276.00 | target=279.00 | ltp=268.00
170,"2026-03-19 12:40:30,044",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:30,044 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
170,,,,,entry=276.00 | target=279.00 | ltp=270.00
170,"2026-03-19 12:40:31,139",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:31,139 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
170,,,,,entry=276.00 | target=279.00 | ltp=275.00
170,"2026-03-19 12:40:32,235",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:32,235 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
170,,,,,entry=276.00 | target=279.00 | ltp=270.95
170,"2026-03-19 12:40:33,336",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:33,336 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
170,,,,,entry=276.00 | target=279.00 | ltp=265.85
170,"2026-03-19 12:40:34,439",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:34,439 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
170,,,,,entry=276.00 | target=279.00 | ltp=265.85
170,"2026-03-19 12:40:35,526",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:35,526 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
170,,,,,entry=276.00 | target=279.00 | ltp=264.75
170,"2026-03-19 12:40:36,612",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:36,612 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
170,,,,,entry=276.00 | target=279.00 | ltp=264.80
170,"2026-03-19 12:40:37,703",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:37,703 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
170,,,,,entry=276.00 | target=279.00 | ltp=262.00
170,"2026-03-19 12:40:38,806",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:38,806 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
170,,,,,entry=276.00 | target=279.00 | ltp=261.10
170,"2026-03-19 12:40:39,905",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:39,905 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
170,,,,,entry=276.00 | target=279.00 | ltp=262.55
170,"2026-03-19 12:40:41,009",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:41,009 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
170,,,,,entry=276.00 | target=279.00 | ltp=264.80
170,"2026-03-19 12:40:42,125",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:42,125 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
170,,,,,entry=276.00 | target=279.00 | ltp=266.40
170,"2026-03-19 12:40:43,232",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:43,232 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
170,,,,,entry=276.00 | target=279.00 | ltp=265.65
170,"2026-03-19 12:40:44,333",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:44,333 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
170,,,,,entry=276.00 | target=279.00 | ltp=266.70
170,"2026-03-19 12:40:45,420",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:45,420 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
170,,,,,entry=276.00 | target=279.00 | ltp=267.70
171,"2026-03-19 12:40:46,511",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:46,511 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
171,,,,,entry=276.00 | target=279.00 | ltp=269.25
171,"2026-03-19 12:40:47,614",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:47,614 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
171,,,,,entry=276.00 | target=279.00 | ltp=268.95
171,"2026-03-19 12:40:48,720",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:48,720 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
171,,,,,entry=276.00 | target=279.00 | ltp=267.70
171,"2026-03-19 12:40:49,822",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:49,822 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
171,,,,,entry=276.00 | target=279.00 | ltp=268.10
171,"2026-03-19 12:40:50,916",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:50,916 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
171,,,,,entry=276.00 | target=279.00 | ltp=273.00
171,"2026-03-19 12:40:52,011",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:52,011 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
171,,,,,entry=276.00 | target=279.00 | ltp=271.50
171,"2026-03-19 12:40:53,115",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:53,115 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
171,,,,,entry=276.00 | target=279.00 | ltp=271.75
171,"2026-03-19 12:40:54,211",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:54,211 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
171,,,,,entry=276.00 | target=279.00 | ltp=272.50
171,"2026-03-19 12:40:55,307",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:55,307 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
171,,,,,entry=276.00 | target=279.00 | ltp=272.60
171,"2026-03-19 12:40:56,403",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:56,403 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
171,,,,,entry=276.00 | target=279.00 | ltp=272.30
171,"2026-03-19 12:40:57,499",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:57,499 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
171,,,,,entry=276.00 | target=279.00 | ltp=272.85
171,"2026-03-19 12:40:58,596",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:58,596 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
171,,,,,entry=276.00 | target=279.00 | ltp=270.80
171,"2026-03-19 12:40:59,693",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:40:59,693 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
171,,,,,entry=276.00 | target=279.00 | ltp=270.90
171,"2026-03-19 12:41:00,793",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:41:00,793 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
171,,,,,entry=276.00 | target=279.00 | ltp=271.55
171,"2026-03-19 12:41:01,892",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:41:01,892 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
171,,,,,entry=276.00 | target=279.00 | ltp=272.85
171,"2026-03-19 12:41:02,993",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:41:02,993 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
171,,,,,entry=276.00 | target=279.00 | ltp=275.70
171,"2026-03-19 12:41:04,082",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:41:04,082 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
171,,,,,entry=276.00 | target=279.00 | ltp=274.25
171,"2026-03-19 12:41:05,184",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:41:05,184 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
171,,,,,entry=276.00 | target=279.00 | ltp=275.40
171,"2026-03-19 12:41:06,277",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:41:06,277 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
171,,,,,entry=276.00 | target=279.00 | ltp=274.60
171,"2026-03-19 12:41:07,375",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:41:07,375 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
171,,,,,entry=276.00 | target=279.00 | ltp=278.20
171,"2026-03-19 12:41:08,464",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631975200PE |,"2026-03-19 12:41:08,464 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631975200PE |"
171,,,,,entry=276.00 | target=279.00 | ltp=282.55
171,"2026-03-19 12:41:08,465",INFO,sensex_noise.services.engine,TARGET_HIT | exit=279.00 | gross=6300.00 |,"2026-03-19 12:41:08,465 | INFO | sensex_noise.services.engine | TARGET_HIT | exit=279.00 | gross=6300.00 |"
171,,,,,charges=0.00 | net=6300.00 | realized=-103849.00
171,"2026-03-19 12:49:14,029",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:14,029 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
171,"2026-03-19 12:49:15,098",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:15,098 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
171,"2026-03-19 12:49:16,161",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:16,161 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
171,"2026-03-19 12:49:17,221",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:17,221 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
171,"2026-03-19 12:49:18,286",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:18,286 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
171,"2026-03-19 12:49:19,348",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:19,348 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
171,"2026-03-19 12:49:20,405",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:20,405 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
171,"2026-03-19 12:49:21,471",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:21,471 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
171,"2026-03-19 12:49:22,539",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:22,539 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
171,"2026-03-19 12:49:23,618",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:23,618 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
171,"2026-03-19 12:49:24,680",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:24,680 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
171,"2026-03-19 12:49:25,735",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:25,735 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
171,"2026-03-19 12:49:26,798",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:26,798 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:27,859",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:27,859 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:28,925",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:28,925 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:29,983",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:29,983 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:31,039",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:31,039 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:32,098",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:32,098 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:33,156",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:33,156 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:34,218",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:34,218 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:35,283",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:35,283 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:36,357",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:36,357 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:37,421",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:37,421 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:38,490",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:38,490 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:39,554",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:39,554 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:40,610",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:40,610 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:41,672",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:41,672 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:42,731",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:42,731 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:43,787",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:43,787 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:44,837",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:44,837 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:45,898",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:45,898 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:46,958",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:46,958 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:48,018",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:48,018 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:49,085",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:49,085 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:50,145",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:50,145 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:51,213",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:51,213 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:52,272",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:52,272 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:53,334",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:53,334 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:54,400",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:54,400 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:55,449",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:55,449 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:56,511",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:56,511 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:57,575",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:57,575 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:58,639",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:58,639 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:49:59,711",INFO,sensex_noise.services.engine,Skipping entry: outside entry window,"2026-03-19 12:49:59,711 | INFO | sensex_noise.services.engine | Skipping entry: outside entry window"
172,"2026-03-19 12:50:06,232",INFO,sensex_noise.services.sizing,Sizing debug | available_funds=580000.00 |,"2026-03-19 12:50:06,232 | INFO | sensex_noise.services.sizing | Sizing debug | available_funds=580000.00 |"
172,,,,,capital_budget=580000.00 | usable_capital=580000.00
172,"2026-03-19 12:50:06,232",INFO,sensex_noise.services.sizing,Sizing debug | option_ltp=282.95 | lot_size=20,"2026-03-19 12:50:06,232 | INFO | sensex_noise.services.sizing | Sizing debug | option_ltp=282.95 | lot_size=20"
172,"2026-03-19 12:50:06,232",INFO,sensex_noise.services.sizing,Sizing debug | cost_per_lot=5659.00 | lots=102 |,"2026-03-19 12:50:06,232 | INFO | sensex_noise.services.sizing | Sizing debug | cost_per_lot=5659.00 | lots=102 |"
172,,,,,quantity=2040
172,"2026-03-19 12:50:06,274",INFO,sensex_noise.broker.kite_paper,PAPER ENTRY MARKET |,"2026-03-19 12:50:06,274 | INFO | sensex_noise.broker.kite_paper | PAPER ENTRY MARKET |"
172,,,,,BFO:SENSEX2631974900CE | product=NRML | qty=2040 | price=282.95 | order_id=PAPER-ENTRY-67
172,"2026-03-19 12:50:06,275",INFO,sensex_noise.broker.kite_paper,PAPER EXIT LIMIT | BFO:SENSEX2631974900CE |,"2026-03-19 12:50:06,275 | INFO | sensex_noise.broker.kite_paper | PAPER EXIT LIMIT | BFO:SENSEX2631974900CE |"
172,,,,,product=NRML | qty=2040 | price=285.95 | order_id=PAPER-EXIT-68
172,"2026-03-19 12:50:06,275",INFO,sensex_noise.services.engine,TARGET LIMIT PLACED | BFO:SENSEX2631974900CE,"2026-03-19 12:50:06,275 | INFO | sensex_noise.services.engine | TARGET LIMIT PLACED | BFO:SENSEX2631974900CE"
172,,,,,@ 285.95
172,"2026-03-19 12:50:07,382",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631974900CE |,"2026-03-19 12:50:07,382 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631974900CE |"
172,,,,,entry=282.95 | target=285.95 | ltp=289.35
172,"2026-03-19 12:50:07,383",INFO,sensex_noise.services.engine,TARGET_HIT | exit=285.95 | gross=6120.00 |,"2026-03-19 12:50:07,383 | INFO | sensex_noise.services.engine | TARGET_HIT | exit=285.95 | gross=6120.00 |"
172,,,,,charges=0.00 | net=6120.00 | realized=-97729.00
172,"2026-03-19 12:55:06,263",INFO,sensex_noise.services.sizing,Sizing debug | available_funds=580000.00 |,"2026-03-19 12:55:06,263 | INFO | sensex_noise.services.sizing | Sizing debug | available_funds=580000.00 |"
172,,,,,capital_budget=580000.00 | usable_capital=580000.00
172,"2026-03-19 12:55:06,263",INFO,sensex_noise.services.sizing,Sizing debug | option_ltp=298.20 | lot_size=20,"2026-03-19 12:55:06,263 | INFO | sensex_noise.services.sizing | Sizing debug | option_ltp=298.20 | lot_size=20"
172,"2026-03-19 12:55:06,264",INFO,sensex_noise.services.sizing,Sizing debug | cost_per_lot=5964.00 | lots=97 |,"2026-03-19 12:55:06,264 | INFO | sensex_noise.services.sizing | Sizing debug | cost_per_lot=5964.00 | lots=97 |"
172,,,,,quantity=1940
172,"2026-03-19 12:55:06,308",INFO,sensex_noise.broker.kite_paper,PAPER ENTRY MARKET |,"2026-03-19 12:55:06,308 | INFO | sensex_noise.broker.kite_paper | PAPER ENTRY MARKET |"
172,,,,,BFO:SENSEX2631974900CE | product=NRML | qty=1940 | price=298.20 | order_id=PAPER-ENTRY-69
172,"2026-03-19 12:55:06,308",INFO,sensex_noise.broker.kite_paper,PAPER EXIT LIMIT | BFO:SENSEX2631974900CE |,"2026-03-19 12:55:06,308 | INFO | sensex_noise.broker.kite_paper | PAPER EXIT LIMIT | BFO:SENSEX2631974900CE |"
172,,,,,product=NRML | qty=1940 | price=301.20 | order_id=PAPER-EXIT-70
172,"2026-03-19 12:55:06,309",INFO,sensex_noise.services.engine,TARGET LIMIT PLACED | BFO:SENSEX2631974900CE,"2026-03-19 12:55:06,309 | INFO | sensex_noise.services.engine | TARGET LIMIT PLACED | BFO:SENSEX2631974900CE"
172,,,,,@ 301.20
173,"2026-03-19 12:55:07,424",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631974900CE |,"2026-03-19 12:55:07,424 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631974900CE |"
173,,,,,entry=298.20 | target=301.20 | ltp=300.20
173,"2026-03-19 12:55:08,533",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631974900CE |,"2026-03-19 12:55:08,533 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631974900CE |"
173,,,,,entry=298.20 | target=301.20 | ltp=300.70
173,"2026-03-19 12:55:09,645",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631974900CE |,"2026-03-19 12:55:09,645 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631974900CE |"
173,,,,,entry=298.20 | target=301.20 | ltp=299.40
173,"2026-03-19 12:55:10,757",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631974900CE |,"2026-03-19 12:55:10,757 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631974900CE |"
173,,,,,entry=298.20 | target=301.20 | ltp=301.00
173,"2026-03-19 12:55:11,873",INFO,sensex_noise.services.engine,OPEN POSITION | BFO:SENSEX2631974900CE |,"2026-03-19 12:55:11,873 | INFO | sensex_noise.services.engine | OPEN POSITION | BFO:SENSEX2631974900CE |"
173,,,,,entry=298.20 | target=301.20 | ltp=299.35
